"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
340,"Ibituruna",12040,47,204,113,22,NA,23,1235,385,NA,3130002,153.106,2698,17.62,98.7,0.675,"-",29530696.56,24785896.57,19766.09,"MG"
341,"Icaraí de Minas",36960,NA,1311,3231,539,35,33,55080,17650,NA,3130051,625.664,10677,17.07,95.4,0.624,"18.35",51352351.26,48169847.97,9134.97,"MG"
342,"Igarapé",3381,5,163,396,43,NA,NA,26050,5800,NA,3130101,110.942,45847,413.25,96.5,0.698,"3.5",444773627.37,251301791.8,21707.59,"MG"
343,"Igaratinga",22416,61,569,26149,2076,24,4,2114650,34120,NA,3130200,218.343,10830,49.6,93.9,0.651,"21.28",79013277.66,75637689.86,51874.24,"MG"
344,"Iguatama",27057,1950,867,913,152,88,166,15425,9200,NA,3130309,628.2,6826,10.87,97.7,0.707,"18.52",52373611.93,45048558.47,74348.83,"MG"
345,"Ijaci",6297,NA,185,1847,218,NA,NA,2960,1250,NA,3130408,105.246,7003,66.54,98.6,0.714,"50.63",53048406.77,53728255.74,74228.52,"MG"
346,"Ilicínea",12969,NA,849,1725,272,NA,71,38150,10880,NA,3130507,376.341,12741,33.85,97.9,0.68,"6.9",60845972.82,60125413.11,21212.04,"MG"
347,"Imbé de Minas",5363,NA,254,1093,182,76,25,17580,3350,NA,3130556,196.735,6986,35.51,97.6,0.553,"12.82",38724698.27,35820917.5,14503.11,"MG"
348,"Inconfidentes",10836,54,619,1137,161,328,164,13100,2670,NA,3130606,149.611,7301,48.8,95.7,0.692,"13.33",40907381.74,39673082.62,17947.26,"MG"
349,"Indaiabira",10045,NA,542,1799,300,NA,104,38080,12110,NA,3130655,1004.149,6346,6.32,97.8,0.61,"46.15",40737218.6,45394536.71,11914.84,"MG"
350,"Indianópolis",13462,NA,265,4996,52,NA,145,1075050,1310,NA,3130705,830.03,6171,7.43,98.1,0.674,"-",83696304.14,103268377.5,124934.02,"MG"
351,"Ingaí",15511,NA,890,623,104,25,331,7800,3150,NA,3130804,305.591,2580,8.44,98.7,0.697,"-",29286126.33,26013918.75,41544.77,"MG"
352,"Inhapim",41512,41,1791,3267,544,544,444,47615,15210,NA,3130903,858.024,22692,26.45,97.9,0.658,"-",105736969.32,92720863.61,16852.46,"MG"
353,"Inhaúma",18996,594,1823,408,63,28,232,65400,2100,NA,3131000,244.996,6239,25.47,99.4,0.702,"-",41323534.1,37910326.22,22951.75,"MG"
354,"Inimutaba",18447,NA,632,14363,1091,NA,120,14270,3120,NA,3131109,527.06,7371,13.99,98.3,0.664,"14.93",38054222.44,35924198.12,11931.24,"MG"
355,"Ipaba",2520,NA,170,218,13,5,185,14600,5850,NA,3131158,113.246,17136,151.32,98.6,0.665,"8.89",93891684.52,96915675.8,9527.36,"MG"
356,"Ipanema",29600,NA,1061,2139,425,123,283,28260,8900,NA,3131208,456.641,19522,42.75,98.5,0.693,"9.85",102159803.85,96127262.65,17115.04,"MG"
357,"Ipatinga",121428,548,6300,5849,925,648,782,89945,29205,NA,3131307,164.884,227731,1381.16,97.8,0.771,"7.96",1411758993.23,1328697192,65869.82,"MG"
358,"Ipiaçu",31240,NA,530,470,80,114,180,4800,1480,NA,3131406,466.02,3775,8.1,98.7,0.696,"25.64",47533154.71,42826233.88,43292.43,"MG"
359,"Ipuiúna",16588,NA,133,640,95,21,NA,48000,28675,NA,3131505,298.195,9135,30.63,97.6,0.686,"21.74",45961283.44,45025675.77,18563.37,"MG"
