"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
69,"Marituba",58,1,8,384,14,39,46,45000,25000,NA,1504422,103.214,111785,1083.04,"95.5","0.676","11.54",464352111.46,460429856.4,18986.11,"PA"
70,"Medicilândia",219535,NA,4878,1446,221,95,1685,39760,9950,NA,1504455,8272.629,27094,3.28,"94.5","0.582","8.4",123293260.2,117056683.4,31655.85,"PA"
71,"Melgaço",1150,162,31,1660,750,50,68,1200,280,NA,1504505,6774.065,27881,4.12,"85.4","0.418","22.68",140344011.19,143575045.5,7711.49,"PA"
72,"Mocajuba",1201,NA,NA,205,51,9,NA,35000,2050,NA,1504604,871.171,27198,31.22,"96.5","0.575","19.96",137667403.47,157592708.4,14164.3,"PA"
73,"Moju",86000,1900,2500,9300,2300,430,1550,34500,9300,NA,1504703,9094.139,84094,9.25,"93.1","0.547","9.67",198914698.38,179914542.4,16005.52,"PA"
74,"Mojuí dos Campos",23132,129,328,3081,672,158,351,67342,11758,NA,1504752,4988.236,23501,4.71,"-","-","10.67",91185073.22,94390653.36,17727.77,"PA"
75,"Monte Alegre",312243,7038,7724,7754,1907,1273,7286,103479,20309,NA,1504802,18152.559,60012,3.31,"96.1","0.589","14.63",257173101.91,289218517.3,13850.64,"PA"
76,"Muaná",6090,17100,1860,3730,1180,660,750,5420,4640,NA,1504901,3763.337,45368,12.06,"92.6","0.547","9.76",136064595.28,130187396.2,8172.04,"PA"
77,"Nova Esperança do Piriá",62282,282,914,858,46,331,707,12489,3146,NA,1504950,2808.195,20478,7.29,"91.2","0.502","3.37",64318763.33,61497182.04,16303.8,"PA"
78,"Nova Ipixuna",132000,127,3300,2000,480,193,2860,22000,3415,NA,1504976,1564.184,13955,8.92,"95.1","0.581","5.29",76740185.42,78995169.27,11311.77,"PA"
79,"Nova Timboteua",23598,836,545,1065,218,60,534,22755,4235,NA,1505007,489.853,12806,26.14,"97.6","0.609","20.98",62065926.62,52986096.44,9426.75,"PA"
80,"Novo Progresso",764993,244,7140,4863,227,412,6179,53000,8000,NA,1505031,38162.002,33638,0.88,"94.2","0.673","15.45",206045076.11,202368254.9,37701.86,"PA"
81,"Novo Repartimento",1275779,356,19941,18204,1643,2051,12319,65456,19636,NA,1505064,15398.723,60732,3.94,"90.9","0.537","15.22",312150969.67,320064100.5,14231.91,"PA"
82,"Óbidos",406688,6020,20350,15545,1890,2593,5058,158466,37505,NA,1505106,28011.041,52229,1.86,"95.4","0.594","23.28",199491753.22,226757747,18408.13,"PA"
83,"Oeiras do Pará",6161,24,52,867,61,50,90,32500,30000,NA,1505205,3852.291,33844,8.79,"95.6","0.507","24.08",168952193.73,181837241.3,12629.63,"PA"
84,"Oriximiná",135547,1416,5265,7057,576,NA,385,52164,13562,NA,1505304,107613.838,68294,0.63,"96.3","0.623","21.77",339306999.94,346463638.8,30413.04,"PA"
85,"Ourém",18567,1093,517,1023,38,244,983,7130,2625,NA,1505403,561.71,17855,31.79,"97.4","0.568","4.1",77998891.12,77109423.02,11097.32,"PA"
86,"Ourilândia do Norte",241571,413,4795,4203,686,137,1792,11087,2750,NA,1505437,14410.567,32467,2.25,"90.4","0.624","15.92",193479777.69,179756597.4,38498.1,"PA"
87,"Pacajá",859069,361,20206,11817,1415,2513,7142,53220,10675,NA,1505486,11832.323,41097,3.47,"93","0.515","18.97",212961931.42,235804308.8,17666.57,"PA"
88,"Palestina do Pará",108500,239,2840,3900,1400,21,1893,13200,1900,NA,1505494,984.362,6885,6.99,"96.6","0.589","9.43",40284566.07,35208393.14,13038.79,"PA"
89,"Paragominas",1539705,972,34919,51038,10791,2979,21540,493800,236851,NA,1505502,19342.565,105550,5.46,"95.9","0.645","16.18",638826359.06,604756094.3,36952.54,"PA"
90,"Parauapebas",1732685,888,32533,30412,6057,2832,13761,305441,41422,NA,1505536,6885.794,267836,38.9,"95.8","0.715","11.56",2863852086.66,2726118536,227449.71,"PA"
91,"Pau D'Arco",112409,69,1615,1361,178,NA,22,13356,1649,NA,1505551,1671.419,6931,4.15,"95.5","0.574","9.09",48907586.13,45034991.07,21515.23,"PA"
92,"Peixe-Boi",17706,192,777,1733,208,76,859,8970,4100,NA,1505601,450.224,8285,18.4,"95.5","0.581","-",58125228,57173050.77,8946.94,"PA"
93,"Piçarra",398266,98,8071,9332,1278,768,5630,68190,6980,NA,1505635,3312.708,12832,3.87,"92.6","0.563","6.9",91473852.4,86493336.67,22561.23,"PA"
94,"Placas",206724,99,4328,4012,1289,681,1941,48179,7009,NA,1505650,7173.194,18668,2.6,"92","0.552","21.15",137488952.1,126788513.8,10000.39,"PA"
95,"Ponta de Pedras",35100,31980,7950,3970,1070,600,1060,5640,4770,NA,1505700,3363.749,24984,7.43,"91.3","0.562","19.34",106244297.17,99483859.35,8599.05,"PA"
96,"Portel",104597,8093,1133,12398,4012,145,316,82718,1915,NA,1505809,25384.96,62503,2.46,"89.7","0.483","17.03",356788490.08,364204033.7,14816.2,"PA"
97,"Porto de Moz",70543,42503,1679,5645,263,423,782,8635,3100,NA,1505908,17423.017,40597,2.33,"89.4","0.503","10.48",235098432.17,220436316.2,9531.67,"PA"
98,"Prainha",155337,38664,3400,2913,130,1163,3746,14743,900,NA,1506005,14786.953,35577,2.41,"92.3","0.523","8.58",87339730.42,81190299.77,14851.29,"PA"
99,"Primavera",5257,705,140,125,18,16,29,3900,950,NA,1506104,258.6,10851,41.96,"97.2","0.577","-",61389406.9,60085343.51,29545.97,"PA"
100,"Quatipuru",778,1375,48,132,16,15,6,2885,860,NA,1506112,302.939,11524,38.04,"96.7","0.543","16.81",50749553.41,46962868.89,8763.36,"PA"
101,"Redenção",2410215,1091,43546,44617,5847,2572,18316,244196,30964,NA,1506138,3823.809,85597,22.39,"95.5","0.672","17.27",382925345.08,386652550.9,29567.91,"PA"
102,"Rio Maria",515019,382,9029,15720,988,918,810,42090,6380,NA,1506161,4114.627,18384,4.47,"94.7","0.638","25.93",99065555.6,90225596.95,33055.36,"PA"
103,"Rondon do Pará",374950,178,7750,14050,1060,822,7026,95000,39900,NA,1506187,8246.394,53143,6.44,"91.8","0.602","8.93",171706381.95,163077065.8,13787.05,"PA"
104,"Rurópolis",196228,241,4233,5347,501,506,3798,60204,10772,NA,1506195,7021.321,35769,5.09,"87","0.548","13.25",136760563.75,130889660.1,9468.44,"PA"
