"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
133,"Paracuru",4300,542,302,1980,198,381,2598,734797,231232,NA,2310209,304.734,38980,127.91,97.2,0.637,"16.67",169499750.73,167980418,15648.56,"CE"
134,"Paraipaba",3583,NA,262,1380,136,398,1865,385500,7085,NA,2310258,289.231,32216,111.39,97.8,0.634,"8.91",184231233.22,164347573.4,16102.82,"CE"
135,"Parambu",24675,NA,1385,16175,2731,24610,49860,76660,34483,NA,2310308,2313.868,31445,13.59,96.6,0.57,"13.45",158282562.47,132405931.4,9196.54,"CE"
136,"Paramoti",3189,NA,231,2129,376,2850,4986,11796,5561,NA,2310407,539.238,10384,19.26,98.7,0.583,"8.26",57232127.86,54231833.84,9034.57,"CE"
137,"Pedra Branca",32038,2,667,15233,2323,12340,29352,109342,42210,NA,2310506,1302.081,40187,30.86,98.1,0.603,"17.33",188919397.3,173548783,8992.69,"CE"
138,"Penaforte",7074,NA,180,945,378,484,2264,7171,4435,NA,2310605,150.536,8972,59.6,96.7,0.646,"7.63",50105031.12,48521161.97,13268.38,"CE"
139,"Pentecoste",17856,258,1276,13978,1034,18790,23950,50195,19848,NA,2310704,1379.836,37813,27.4,97.3,0.629,"13.76",172534928.76,148486099.2,12741.76,"CE"
140,"Pereiro",7543,NA,316,4440,511,3208,2982,58307,30589,NA,2310803,435.868,15274,35.04,97.9,0.601,"22.47",98518865.08,80276028.74,34273.12,"CE"
141,"Pindoretama",3275,NA,468,1520,530,774,1665,535148,392650,NA,2310852,74.033,23391,315.95,97.6,0.636,"3.72",105261129.07,108094816,13110.66,"CE"
142,"Piquet Carneiro",21527,NA,547,3395,509,1552,3262,37040,8235,NA,2310902,589.601,16616,28.18,96,0.6,"27.59",87581370.82,84347169,9418.47,"CE"
143,"Pires Ferreira",5114,NA,300,4200,374,1200,2490,27017,9528,NA,2310951,244.464,10606,43.38,96.8,0.591,"9.09",55804044.57,52301272.01,7621.25,"CE"
144,"Poranga",3995,NA,204,3914,1146,13928,5460,19023,6081,NA,2311009,1310.771,12065,9.2,98.8,0.581,"15.87",66869889.98,65041369.19,8852.69,"CE"
145,"Porteiras",16658,NA,647,4008,1207,417,2205,224440,53660,NA,2311108,224.86,17050,75.82,97.6,0.622,"11.54",90837627.22,89100004.75,12491.62,"CE"
146,"Potengi",12800,NA,165,1900,525,1800,9200,50500,36355,NA,2311207,343.264,8833,25.73,92.7,0.562,"9.71",47605580.63,45551532.26,9903.27,"CE"
147,"Potiretama",12632,NA,474,6598,1979,6094,22567,23413,10067,NA,2311231,409.137,5974,14.6,98,0.604,"25.64",49537743.3,45579690.5,14998.54,"CE"
148,"Quiterianópolis",16350,NA,570,12000,2056,4210,22170,55727,28962,NA,2311264,1041.832,20213,19.4,98.5,0.594,"13.1",151641468.44,136656907.9,8694.35,"CE"
149,"Quixadá",48624,17,3302,7238,598,18295,49239,3923415,327583,NA,2311306,2020.586,84168,41.66,95.8,0.659,"12.38",344064928.86,356881197.6,12484.6,"CE"
150,"Quixelô",44713,NA,686,9792,1469,897,7566,57960,18257,NA,2311355,605.345,15910,26.28,97.8,0.591,"16.95",97221452.61,89876879.88,12336.81,"CE"
151,"Quixeramobim",93876,NA,3529,15290,1723,16129,52129,359299,42235,NA,2311405,3324.987,82177,24.71,96.7,0.642,"17.38",345917798.02,373020912.6,17008.8,"CE"
152,"Quixeré",5546,NA,450,2896,434,4794,10097,21311,8524,NA,2311504,613.099,20874,34.05,97.5,0.622,"7.52",111481580.26,104317720.7,28397.62,"CE"
153,"Redenção",2298,NA,267,8671,578,614,643,51030,21282,NA,2311603,247.989,27214,109.74,98.1,0.626,"16.71",138299718.6,146733848.2,14018.29,"CE"
154,"Reriutaba",5139,NA,450,5476,803,5220,6216,61957,20955,NA,2311702,372.949,18606,49.89,96.7,0.601,"13.27",98902637.66,90191920.38,10433.27,"CE"
