"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
164,"Solidão",4655,NA,55,1865,280,3000,2000,19500,9000,NA,2614402,138.398,5210,37.65,96.9,0.585,"26.67","46879852.68","43351770.39",9390.24,"PE"
165,"Surubim",17350,NA,630,11800,630,16800,24950,190000,14150,NA,2614501,252.896,64120,253.54,97.8,0.635,"10.01","206511404.85","218681784.4",13831.85,"PE"
166,"Tabira",21000,55,470,9500,1000,13000,19000,90500,10500,400,2614600,390.434,27681,70.9,97.2,0.605,"13.55","105635451.63","101841113.2",10911.39,"PE"
167,"Tacaimbó",9030,NA,278,3885,343,1772,4257,828293,35100,NA,2614709,227.601,13738,60.36,94.4,0.554,"30.53","67353775.09","57183649.09",11614.02,"PE"
168,"Tacaratu",5260,NA,460,500,150,31000,23000,50000,16200,NA,2614808,1264.532,23902,18.9,96.3,0.573,"21.35","101546682.89","97344981.59",9530.56,"PE"
169,"Tamandaré",7017,401,226,142,20,140,572,4529,419,NA,2614857,213.75,23561,110.23,95.5,0.593,"11.36","135958092.43","138070806.8",16595.43,"PE"
170,"Taquaritinga do Norte",9614,NA,500,1664,166,11082,11025,27720,4158,NA,2615003,475.184,24736,52.06,96.2,0.641,"5.85","95091824.75","96329421.18",11354.57,"PE"
171,"Terezinha",11502,NA,286,2150,215,118,1950,58055,3500,NA,2615102,151.45,6513,43,95.7,0.545,"-","47187505.43","44780613.44",10463.31,"PE"
172,"Terra Nova",5455,NA,330,997,198,24003,36001,6445,1449,NA,2615201,318.709,8920,27.99,98.2,0.599,"8.4","50119942.84","49181905.55",9236.21,"PE"
173,"Timbaúba",16142,7,864,669,51,637,1403,2600,1150,NA,2615300,287.683,46147,160.41,97.7,0.618,"8.5","222363002.99","213303082.7",14197.56,"PE"
174,"Toritama",1361,NA,66,473,48,267,381,1260,315,NA,2615409,25.704,41137,1600.41,91.5,0.618,"11.96","173347775.85","168797785.3",16237.1,"PE"
175,"Tracunhaém",3404,NA,140,425,142,385,1015,101030,27068,NA,2615508,137.321,13867,100.98,97,0.605,"17.05","62626840.37","64093141.15",12746.76,"PE"
176,"Trindade",3610,NA,283,1602,720,2254,4425,16370,3220,NA,2615607,295.765,30321,102.52,97.9,0.595,"30.13","129300647.92","135572929.7",13472.16,"PE"
177,"Triunfo",4400,NA,180,1100,370,2050,4900,15800,8400,NA,2615706,191.518,14705,76.78,98.4,0.67,"5.24","81570647.84","78579810.96",10330.73,"PE"
178,"Tupanatinga",33580,NA,1100,2500,800,12750,17990,24000,13000,NA,2615805,934.801,26937,28.82,96,0.519,"11.02","106533097.7","104030385.5",8172.21,"PE"
179,"Tuparetama",6775,NA,560,2160,550,2200,3100,120000,9400,NA,2615904,189.509,8005,42.24,98.6,0.634,"8.55","50530273.37","47677743.93",10783.76,"PE"
180,"Venturosa",26290,NA,900,33099,2310,7150,5000,36800,30600,NA,2616001,336.107,17251,51.33,97.5,0.592,"8.3","82045117.4","83222166.65",13132.41,"PE"
181,"Verdejante",4391,NA,497,3415,682,19210,20535,11416,6270,NA,2616100,476.039,9169,19.26,95,0.605,"22.22","56142458.96","57363560.65",8454.94,"PE"
182,"Vertente do Lério",4250,NA,93,1800,110,1520,1690,14800,2150,NA,2616183,73.631,7558,102.65,96.7,0.563,"21.51","58033527.94","49021932.12",9840.59,"PE"
183,"Vertentes",8500,NA,200,2950,210,6500,8400,30800,3700,NA,2616209,196.325,21959,111.85,94.1,0.582,"6.87","88564031.34","84905674.74",9187.16,"PE"
184,"Vicência",4738,NA,224,1322,338,1924,1259,630000,750,NA,2616308,228.017,26359,115.6,95.6,0.605,"6.02","123005495.65","125677500.8",15789.45,"PE"
185,"Vitória de Santo Antão",28673,794,2830,19536,2990,6317,11514,5168480,478731,36760,2616407,336.573,134084,398.38,96.9,0.64,"8.56","554802825.68","556487269.9",32423.08,"PE"
186,"Xexéu",8114,124,244,56,16,68,303,714,331,NA,2616506,110.815,11611,104.78,95,0.552,"11.05","75466358.56","73138976.24",9561.92,"PE"
