"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
476,"Vale do Sol",10000,NA,210,4881,600,110,340,63000,50000,NA,4322533,328.275,9897,30.15,"98.6","0.624","-",61805267.14,49485166.35,22969.08,"RS"
477,"Vale Real",897,NA,23,1131,22,41,161,698,431,NA,4322541,45.085,6058,134.37,"98.4","0.737","26.67",48198589.57,41702506.38,32797.33,"RS"
478,"Vale Verde",16930,60,650,554,45,10,1420,167362,74893,NA,4322525,329.727,3150,9.55,"99","0.646","38.46",38324329.37,33120557.09,36944.67,"RS"
479,"Vanini",2027,NA,57,3211,27,9,354,1031987,790,NA,4322558,64.905,2004,30.88,"99.1","0.757","166.67",30560519.27,23528685.4,44495.54,"RS"
480,"Venâncio Aires",35500,80,1483,25100,3650,550,3590,2164950,155500,1800,4322608,772.588,68763,89,"97.3","0.712","11.83",445478446.25,387530770,51566.6,"RS"
481,"Vera Cruz",16665,48,540,3208,301,35,580,1e+05,31000,NA,4322707,309.621,26710,86.27,"99","0.737","14.29",157022699.75,135052217.5,30254.93,"RS"
482,"Veranópolis",8909,NA,351,12445,281,40,1326,750411,68305,NA,4322806,289.397,24021,83,"99.3","0.773","20.41",193556348.22,176928698.5,64845.47,"RS"
483,"Vespasiano Corrêa",7740,NA,81,19810,76,12,442,962616,91000,NA,4322855,113.622,1818,16,"98.9","0.723","-",32563516,29454950.7,67251.6,"RS"
484,"Viadutos",9060,6,173,15257,237,57,797,4e+05,16300,NA,4322905,268.072,4769,17.79,"95.6","0.702","-",42156841.01,34634031.83,44204.95,"RS"
485,"Viamão",71006,1293,6281,1022,307,812,12320,25360,20160,NA,4323002,1496.506,224112,149.76,"95.9","0.717","12",813886867.98,776855270,16846.27,"RS"
486,"Vicente Dutra",13290,3,81,3314,254,11,261,44950,10150,NA,4323101,193.025,4665,24.17,"96.1","0.638","-",37028149.15,29965914.31,27927.91,"RS"
487,"Victor Graeff",6076,NA,102,1142,34,30,421,200930,5000,NA,4323200,238.133,2780,11.67,"99.2","0.777","-",41857234.34,33367967.76,104179.68,"RS"
488,"Vila Flores",5049,NA,83,60810,4563,12,845,953535,2000,NA,4323309,107.703,3646,33.85,"96.8","0.742","-",18537712.18,39579769.16,87335.42,"RS"
489,"Vila Lângaro",4408,NA,40,3453,835,121,619,2182204,10000,NA,4323358,151.695,2079,13.71,"99.6","0.705","-",37862078,31244702.32,81609.37,"RS"
490,"Vila Maria",8624,NA,125,21373,2251,15,1342,1069291,274420,NA,4323408,181.061,4413,24.37,"98.7","0.761","-",51441231.57,36949462.77,89149.59,"RS"
491,"Vila Nova do Sul",28627,528,1103,523,143,NA,9640,3489,2927,83,4323457,508.278,3863,7.6,"96.1","0.662","-",41636033.94,34172023.71,45844.94,"RS"
492,"Vista Alegre",9373,NA,78,62654,8735,30,258,260500,4450,57,4323507,77.63,2660,34.27,"97.9","0.739","-",30038938.29,25410389.43,50279.94,"RS"
493,"Vista Alegre do Prata",4501,NA,100,26175,2238,4,537,1119203,3500,NA,4323606,119.327,1590,13.32,"94","0.78","-",28817648.34,22296958.28,54879.53,"RS"
494,"Vista Gaúcha",5556,4,63,43500,5400,82,241,275000,15500,90,4323705,90.022,2783,30.91,"100","0.757","-",40501038.31,30551977.62,36218.23,"RS"
495,"Vitória das Missões",10711,NA,173,269,62,NA,574,18000,9000,150,4323754,258.312,3260,12.62,"100","0.655","30.3",39558134.48,32426055.86,52269.64,"RS"
496,"Westfália",6972,9,84,38000,3815,26,357,4217200,435000,NA,4323770,63.665,3098,48.66,"98.9","0.752","27.78",44647204.5,36847310.66,86946.36,"RS"
497,"Xangri-lá",2089,NA,151,NA,NA,NA,58,260,150,NA,4323804,60.756,16463,270.97,"97.3","0.735","14.56",277982319.9,288781958.7,42809.21,"RS"
