"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
164,"Echaporã",36000,15,780,315,45,70,1600,9500,9500,NA,3514700,515.258,6205,12.04,98.8,0.745,"-",53580027.27,47182204.57,25295.64,"SP"
165,"Eldorado",11060,2020,380,50,5,NA,70,5000,3500,NA,3514809,1654.256,13069,7.9,97.3,0.691,"20.55",86486907.64,91284867.7,21122.95,"SP"
166,"Elias Fausto",12500,70,210,30100,2050,17,22,205000,7000,NA,3514908,202.36,17699,87.46,97.3,0.695,"36.84",121073719.81,129456996.3,55521.14,"SP"
167,"Elisiário",1520,10,90,220,60,10,57,1550,460,NA,3514924,93.98,3138,33.39,98.6,0.747,"-",33851327.33,30509877.48,20323.57,"SP"
168,"Embaúba",850,NA,55,100,20,6,58,1750,545,45,3514957,83.129,2323,27.94,100,0.73,"-",30995304.56,26940243.38,23385.21,"SP"
169,"Embu-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515103,155.641,66970,430.29,97.1,0.749,"9.27",258742075.08,255453842,20683.01,"SP"
170,"Embu das Artes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515004,70.398,250691,3561.05,96.8,0.735,"10.47",1209013638.38,1271673877,51258.86,"SP"
171,"Emilianópolis",26100,NA,400,185,26,48,340,6910,2105,NA,3515129,225.167,3014,13.39,97.3,0.727,"-",28927524.09,27312376.65,24451.77,"SP"
172,"Engenheiro Coelho",4075,NA,120,372,114,NA,230,47400,3456,NA,3515152,109.941,19566,177.97,98.5,0.732,"15.63",106987857.23,117791590.5,30446.44,"SP"
173,"Espírito Santo do Pinhal",16500,NA,1290,420,65,62,242,1280000,35000,NA,3515186,389.235,39816,102.29,97.9,0.787,"12.69",198622102.23,185729412.2,46311.65,"SP"
174,"Espírito Santo do Turvo",15200,NA,200,500,95,12,180,3600,1050,NA,3515194,193.666,4157,21.46,97.4,0.696,"-",42756724.8,39299395.45,18630.23,"SP"
175,"Estiva Gerbi",2280,57,230,2800,295,60,100,40500,24300,NA,3557303,74.144,11295,152.34,98.6,0.74,"-",77692260.01,66308785.4,33843.06,"SP"
176,"Estrela d'Oeste",36293,NA,518,715,270,1,1029,28800,9400,NA,3515202,296.281,9417,31.78,99,0.76,"11.9",82259540.14,81017050.6,89460.5,"SP"
177,"Estrela do Norte",12208,NA,675,385,72,115,225,8750,3500,NA,3515301,264.987,2703,10.2,98.9,0.74,"43.48",30576736.78,28445378.69,22511.33,"SP"
178,"Euclides da Cunha Paulista",55746,NA,838,1075,130,205,1242,12000,4320,NA,3515350,573.894,7924,13.81,98.5,0.704,"10.75",54903742.78,48924659.55,14708.88,"SP"
179,"Fartura",42361,558,1100,31500,2100,35,400,6500,1400,NA,3515400,429.171,16641,38.77,97.4,0.732,"11.17",106437244.58,98728584.88,29419.47,"SP"
180,"Fernando Prestes",3066,NA,106,1058,108,20,68,280920,4800,NA,3515608,169.99,5942,34.95,96.5,0.758,"-",43691795.56,40616728.79,35416.65,"SP"
181,"Fernandópolis",269594,303,4937,5876,1984,333,6353,950605,49718,NA,3515509,549.797,71186,129.48,99.4,0.797,"3.99",363856498.8,366998026.5,35430.06,"SP"
182,"Fernão",5908,6,123,33,NA,NA,9,NA,NA,NA,3515657,100.504,1656,16.48,99.1,0.703,"-",27673890.05,26315999.68,46552.1,"SP"
183,"Ferraz de Vasconcelos",66,NA,12,NA,NA,96,20,NA,NA,NA,3515707,29.547,179198,6064.85,97.6,0.738,"15.59",705995095.51,600526773.5,23863.13,"SP"
184,"Flora Rica",21270,30,235,100,15,17,250,580,320,NA,3515806,224.711,1487,6.62,99.1,0.727,"-",27071177.26,25544427.03,30176.19,"SP"
185,"Floreal",18544,40,180,600,85,NA,250,720000,1750,NA,3515905,204.236,2733,13.38,96.2,0.747,"-",34910911.86,32359017.92,28393.24,"SP"
186,"Flórida Paulista",47865,14,450,470,58,139,470,106840,86650,NA,3516002,524.138,12958,24.72,98.9,0.715,"11.24",63065985.1,56934920.14,17731.75,"SP"
187,"Florínea",630,NA,260,200,35,48,160,1300,510,NA,3516101,225.886,3851,17.05,96.6,0.713,"-",43863760.84,38692564.44,65354.84,"SP"
188,"Franca",103500,293,3030,15254,2515,1011,6595,1646000,69000,NA,3516200,605.679,352536,582.05,98.2,0.78,"7.09",1284757050.72,1250579678,31450.1,"SP"
189,"Francisco Morato",120,NA,84,137,NA,NA,13,596,537,NA,3516309,49.001,165139,3370.11,95.8,0.703,"15.4",575162758.11,636510956.3,10439.01,"SP"
190,"Franco da Rocha",394,NA,217,340,22,89,43,3123,2798,20000,3516408,132.775,144849,1090.94,95.7,0.731,"9.26",660356746.41,612755596.3,27126.51,"SP"
191,"Gabriel Monteiro",12674,NA,122,NA,NA,NA,70,NA,NA,NA,3516507,138.681,2763,19.92,99.7,0.763,"-",31085162.45,26966872.52,33755.37,"SP"
192,"Gália",16550,182,423,27,NA,27,146,NA,NA,NA,3516606,355.914,6380,17.93,97,0.709,"18.87",43057001.42,38708865.75,26907.52,"SP"
193,"Garça",41031,72,808,192,28,152,1146,102930,81990,NA,3516705,555.807,42110,75.76,98.1,0.769,"15.59",262331089.11,277556862.3,38831.12,"SP"
194,"Gastão Vidigal",14144,72,780,1282,405,80,440,111700,2604,NA,3516804,180.569,3252,18.01,96.6,0.723,"-",31392687.06,29802408.51,17476.7,"SP"
195,"Gavião Peixoto",1810,NA,25,65,23,NA,239,150000,10000,NA,3516853,243.766,4702,19.29,98.7,0.719,"-",93203956.04,99281642.26,244615.79,"SP"
196,"General Salgado",45258,37,1080,780,195,125,780,5450,1730,NA,3516903,494.376,10312,20.86,98.5,0.747,"10.42",74031772.4,76089642.65,25343.09,"SP"
197,"Getulina",38212,220,550,455,87,290,559,NA,NA,NA,3517000,676.755,10232,15.12,99.4,0.717,"-",64416445.79,59415844.79,18806.06,"SP"
198,"Glicério",14996,NA,256,323,102,286,235,1141,825,NA,3517109,272.8,4138,15.17,98.5,0.735,"52.63",43076228.93,42445102.83,25880.65,"SP"
199,"Guaiçara",23942,12,301,215,31,NA,251,1220,445,NA,3517208,277.154,11239,40.55,98.4,0.739,"6.85",63600550.7,57178965.8,18704.97,"SP"
200,"Guaimbê",17129,31,224,127,31,27,674,3510,NA,NA,3517307,217.811,5512,25.31,99,0.728,"19.61",42747839.25,43318673.57,76293.81,"SP"
201,"Guaíra",21832,NA,672,284,123,35,397,59000,33000,NA,3517406,1258.465,39279,31.21,97.8,0.753,"9.15",317651072.53,317516824.9,65519.59,"SP"
202,"Guapiaçu",12950,110,498,980,450,42,575,1345000,25240,2450,3517505,325.126,21711,66.78,98,0.725,"21.19",132102781.7,128404914.5,40585.65,"SP"
203,"Guapiara",6717,77,500,1000,200,450,300,20000,4000,200,3517604,408.292,17071,41.81,96.7,0.675,"10.31",92905385.97,91734317.31,25989.08,"SP"
204,"Guará",2970,NA,243,2053,251,12,277,202114,73226,175,3517703,362.183,18606,51.37,98,0.718,"-",131219382.27,123952541.9,28896.21,"SP"
205,"Guaraçaí",45035,NA,940,370,30,40,517,85000,75000,NA,3517802,569.197,7441,13.07,98,0.719,"-",56256827.15,61043739.76,39546.1,"SP"
206,"Guaraci",18974,2,558,115,27,30,574,90000,658,NA,3517901,641.501,10350,16.13,97,0.737,"-",103633630.89,100850849.7,32986.54,"SP"
207,"Guarani d'Oeste",10051,NA,158,265,68,NA,223,3750,2520,NA,3518008,85.7,1968,22.96,95.6,0.732,"-",28009112.74,24248684.8,18556.87,"SP"
208,"Guarantã",38231,NA,479,369,147,NA,315,401365,333629,NA,3518107,461.746,6427,13.92,98.9,0.713,"23.53",46004903.95,46226553.19,29367.05,"SP"
209,"Guararapes",46181,10,1040,350,88,60,700,2818560,2372840,281435,3518206,955.637,31043,32.48,99.6,0.763,"6.51",181191209.6,174424484,36072.94,"SP"
210,"Guararema",9320,NA,480,70,7,50,188,40000,8000,NA,3518305,270.816,31236,115.34,97.3,0.731,"11.76",369419295.86,424012798.9,50771.09,"SP"
211,"Guaratinguetá",188158,2542,5645,2920,664,710,2726,660158,427840,NA,3518404,752.636,118044,156.84,97.8,0.798,"9.13",558496302.72,555229238.7,63948,"SP"
212,"Guareí",41222,684,590,1710,210,325,580,2572435,35833,NA,3518503,567.884,15013,26.44,96.3,0.687,"7.52",81760145.41,76675684.89,16300.18,"SP"
213,"Guariba",707,NA,91,700,186,8,31,310,268,NA,3518602,270.289,37498,138.73,97.3,0.719,"8.91",202632008.75,202089959.9,27783.09,"SP"
214,"Guarujá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518701,144.794,287634,1986.5,95.9,0.751,"17.18",2290901865.89,2342987124,32292.29,"SP"
215,"Guatapará",3800,270,300,400,35,45,200,1245000,680000,NA,3518859,413.567,7320,17.7,99.1,0.743,"-",57466379.86,52074244.02,31618.94,"SP"
216,"Guzolândia",32278,100,187,235,58,168,210,2280,580,NA,3518909,252.477,4246,16.82,85.3,0.697,"-",34440253.63,30328844.6,17505.62,"SP"
217,"Herculândia",32986,283,510,330,115,30,480,137860,120680,NA,3519006,364.252,9125,25.05,98.4,0.727,"9.35",61614779.43,57430238.16,36890.4,"SP"
218,"Holambra",1290,NA,192,12000,1200,30,NA,4150092,489833,NA,3519055,65.577,15094,230.17,98.8,0.793,"12.93",156106509.23,144271326.2,93777.73,"SP"
219,"Hortolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3519071,62.416,236641,3791.35,97.5,0.756,"10.67",1462747556.15,1422428560,77357.5,"SP"
220,"Iacanga",17088,31,462,300,40,NA,346,39000,1700,NA,3519105,547.393,10437,19.07,96.7,0.745,"7.52",87325425.73,80786304.39,54825.02,"SP"
221,"Iacri",26635,NA,370,90,40,15,190,1306655,1135975,50000,3519204,321.948,6131,19.04,99.4,0.733,"29.85",43529601.47,39078775.34,50533.65,"SP"
222,"Iaras",7168,4,141,54117,27,NA,124,5980,430,NA,3519253,401.381,8010,19.96,98.5,0.674,"-",56643355.03,51148268.43,17261.62,"SP"
223,"Ibaté",4700,NA,180,150,NA,40,75,165000,128000,NA,3519303,290.978,32178,110.59,97.6,0.703,"9.39",158461829.88,166628598.2,32354.27,"SP"
224,"Ibirá",13818,20,732,950,211,25,1580,29800,1680,NA,3519402,271.912,11690,42.99,98.4,0.74,"7.69",76086490.14,71035012.02,25170.21,"SP"
225,"Ibirarema",3700,NA,160,766,125,11,480,2300,300,NA,3519501,228.23,6385,27.98,97.4,0.708,"66.67",52942811.87,47618026.32,30862.28,"SP"
226,"Ibitinga",10750,54,500,950,200,50,950,416000,6800,NA,3519600,689.391,60033,87.08,95.8,0.747,"13.93",296217419.56,275405533.1,32137.74,"SP"
227,"Ibiúna",2150,55,950,4500,NA,500,650,17000,NA,NA,3519709,1058.082,75605,71.45,95.8,0.71,"14.31",355568430.46,340773584.2,29609.37,"SP"
228,"Icém",9153,NA,348,350,35,70,384,2180,1380,NA,3519808,362.355,7819,21.58,98.5,0.72,"-",74886856.26,68843782.99,25025.6,"SP"
229,"Iepê",14511,NA,350,2100,480,NA,198,3050,2320,NA,3519907,594.974,7619,12.81,97.9,0.736,"35.29",67916937.29,63322901.78,52789.96,"SP"
230,"Igaraçu do Tietê",253,NA,9,10,2,NA,5,300,148,NA,3520004,97.747,23106,236.39,98.8,0.727,"8.73",120561345.59,104758840.8,15357.34,"SP"
231,"Igarapava",9095,NA,494,1487,218,9,618,43073,5934,380,3520103,468.355,26212,55.97,97.8,0.768,"3.58",189673267.89,179913352.5,42208.35,"SP"
232,"Igaratá",9000,30,130,90,20,30,80,2000,600,NA,3520202,292.953,10605,36.2,99.1,0.711,"14.39",85714352.75,77953753.11,24936.71,"SP"
233,"Iguape",4700,6340,110,200,20,100,40,3000,2000,NA,3520301,1978.795,29115,14.71,99.5,0.726,"6.54",191922775.89,189592144.4,51053.14,"SP"
234,"Ilha Comprida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520426,196.567,13419,68.27,98.2,0.725,"20.55",137235098.99,139237594.1,118036.8,"SP"
235,"Ilha Solteira",21121,35,870,1150,260,245,625,12750,2750,NA,3520442,652.641,25549,39.15,99.3,0.812,"18.52",214708229.18,215785769.9,26261.81,"SP"
236,"Ilhabela",31,NA,22,NA,NA,NA,5,NA,NA,NA,3520400,346.389,34934,100.85,98.3,0.756,"6.19",1023355528,1209718329,385605.85,"SP"
237,"Indaiatuba",9780,NA,1990,30,4,12,110,135000,28740,NA,3520509,311.545,255748,820.9,98.2,0.788,"9.68",2118789984.03,1911914333,87525.86,"SP"
238,"Indiana",15945,15,490,790,118,52,380,8150,4875,NA,3520608,129.367,5090,39.35,98,0.761,"-",32438918.09,29756087.78,17846.96,"SP"
239,"Indiaporã",27673,129,658,799,240,54,512,1580,710,NA,3520707,279.606,4035,14.43,98.5,0.751,"-",40203615.54,38422050.55,28664.34,"SP"
240,"Inúbia Paulista",10128,25,250,90,15,6,153,1580,940,NA,3520806,87.119,3615,41.49,98.3,0.759,"-",30773113.98,26127245.89,33790.08,"SP"
241,"Ipaussu",4500,130,200,950,200,20,120,3000,1200,NA,3520905,209.554,13712,65.43,97.9,0.727,"40.46",93594215.4,88640040.29,32911.22,"SP"
242,"Iperó",5250,200,400,NA,NA,NA,NA,420000,NA,NA,3521002,170.289,36459,214.1,98.9,0.719,"13.26",186198985.31,182205992,25010.8,"SP"
243,"Ipeúna",12551,284,313,589,65,34,272,274997,118858,NA,3521101,190.01,6831,35.95,98.8,0.753,"-",58619551.92,53679807.48,121154.37,"SP"
244,"Ipiguá",9828,678,468,520,240,NA,1280,405320,249120,NA,3521150,136.028,6761,49.7,98.5,0.73,"13.7",40309165.71,37954307.04,22360.76,"SP"
245,"Iporanga",2100,2600,350,300,50,30,80,4000,3000,50,3521200,1152.059,4046,3.51,97.3,0.703,"40.82",41515232.72,36440985.45,15181.67,"SP"
246,"Ipuã",3398,NA,901,815,180,101,491,63151,3003,184,3521309,466.461,14454,30.99,98,0.749,"13.61",110045312.41,107590601.9,26361.5,"SP"
247,"Iracemápolis",33,NA,21,29,13,16,6,208,144,NA,3521408,115.118,21967,190.82,95.7,0.776,"13.57",155021322.6,153505901,85178.34,"SP"
248,"Irapuã",12750,NA,379,980,102,55,475,190000,1280,NA,3521507,257.612,6867,26.66,97.9,0.713,"18.87",43377132.62,43670549.45,22987.71,"SP"
249,"Irapuru",21785,15,258,285,84,45,410,62840,620,54500,3521606,214.461,7085,33.04,95.1,0.712,"-",40449186.17,37866262.19,13115.75,"SP"
250,"Itaberá",21900,145,1115,5125,400,40,390,13000,5000,NA,3521705,1100.247,17983,16.34,97.9,0.693,"14.93",120897594.3,105579498,58380.87,"SP"
251,"Itaí",20168,12,751,2362,260,192,625,804092,375243,NA,3521804,1092.884,25180,23.04,97.9,0.713,"14.62",189763899.53,188930679.2,33471.94,"SP"
252,"Itajobi",8280,32,380,1950,295,95,1000,250000,9400,NA,3521903,502.066,16989,33.84,94.9,0.73,"24.75",122637086.57,111637075.8,61001.88,"SP"
253,"Itaju",11293,593,125,250,27,10,155,855425,450,NA,3522000,230.355,3618,15.71,98.7,0.705,"-",36798892.43,35618760.72,58993.27,"SP"
254,"Itanhaém",2171,859,1057,870,33,438,151,11373,9200,NA,3522109,601.711,112476,186.93,97.5,0.745,"9.04",627091641.05,687240527.2,22704.86,"SP"
255,"Itaoca",7740,460,1542,1000,200,22,150,18800,10000,NA,3522158,183.015,3422,18.7,98.8,0.68,"45.45",1361518.11,32950275.05,16009.98,"SP"
256,"Itapetininga",596516,17318,32427,136467,13277,4349,19519,33306049,3630368,200450,3522307,1789.35,157790,88.18,96.4,0.763,"11.77",771380104.21,771636943.3,38058.01,"SP"
257,"Itapeva",191807,1787,10864,66071,6993,1171,10060,617480,308869,100,3522406,1826.258,89728,49.13,98.4,0.732,"15.18",541684449.19,533647926.9,39783.21,"SP"
258,"Itapevi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3522505,82.658,232297,2810.34,96.5,0.735,"14.64",1167174075.46,1129557838,52656.14,"SP"
259,"Itapira",35680,230,2800,2550,1030,1770,3950,892400,308500,13800,3522604,518.416,72022,138.93,98,0.762,"10.72",480978323.75,490561950.8,62845.44,"SP"
260,"Itapirapuã Paulista",2447,324,650,1600,320,130,300,10000,1000,NA,3522653,406.478,4306,10.59,99,0.661,"-",33850947.29,33731110.57,12247.37,"SP"
261,"Itápolis",28540,28,440,1980,416,70,285,277300,45860,NA,3522703,996.747,39493,39.62,98.4,0.744,"9.46",224584854.52,230269457.5,37459.11,"SP"
262,"Itaporanga",26000,50,3600,500,100,195,1100,13500,1700,NA,3522802,507.997,14085,27.73,97.9,0.719,"-",86360134.57,75840505.52,20103.59,"SP"
263,"Itapuí",1307,16,85,400,65,6,120,368650,110,NA,3522901,140.023,13659,97.55,96.5,0.725,"20.83",90428133.42,86424812.38,70205.57,"SP"
264,"Itapura",10757,NA,437,450,110,67,295,3850,775,NA,3523008,301.653,3979,13.19,98,0.72,"-",46447967.03,43745177.71,20950.66,"SP"
265,"Itaquaquecetuba",480,5,38,50,6,124,185,2200,2100,NA,3523107,82.622,369275,4469.45,96.4,0.714,"14.14",1164585173.06,1197260261,25112.29,"SP"
266,"Itararé",24250,190,1310,22000,2500,130,590,12000,3500,NA,3523206,1003.86,44438,44.27,98,0.703,"8.82",229298859.1,197993470,23286.15,"SP"
267,"Itariri",378,76,111,20,NA,53,86,NA,NA,NA,3523305,273.667,15528,56.74,96.4,0.677,"6.54",81856420.09,79955414.2,24725.72,"SP"
268,"Itatiba",21120,120,1200,2150,295,140,800,5e+05,65150,NA,3523404,322.269,121590,377.29,97.8,0.778,"14.18",748367169.93,707461902.5,66360.02,"SP"
269,"Itatinga",19300,29,1300,NA,NA,NA,NA,7e+05,78740,NA,3523503,979.817,19070,19.46,98,0.706,"28.11",120736892.12,121918007.7,18764.35,"SP"
270,"Itirapina",21445,NA,426,429,69,52,236,1280445,765048,NA,3523602,564.603,16148,28.6,97.8,0.724,"12.74",138479187.98,138040288.1,68413.96,"SP"
271,"Itirapuã",9200,NA,235,500,110,25,390,NA,NA,NA,3523701,161.118,5779,35.87,99.1,0.707,"-",32641764.02,27032640.51,24568.81,"SP"
272,"Itobi",16000,30,200,600,30,12,55,135000,650,NA,3523800,138.986,8046,57.89,98.6,0.717,"-",35749694.56,33499071.45,25230.99,"SP"
273,"Itu",30140,100,2900,238500,24100,60,1550,675000,63000,NA,3523909,640.719,168240,262.58,94.3,0.773,"9.06",1359074977.57,1272539159,59502.19,"SP"
274,"Itupeva",8960,NA,530,146,45,153,76,5780,1080,NA,3524006,200.876,70616,351.54,97.4,0.762,"14.59",598792690.18,596912701.6,130938.58,"SP"
275,"Ituverava",41816,9,1726,5903,996,72,2216,2109651,91587,1119,3524105,704.659,37571,53.32,97.9,0.765,"15.22",260788053.47,260992939.7,45131.05,"SP"
276,"Jaborandi",2248,NA,483,71,20,NA,531,85000,274,NA,3524204,273.438,6221,22.75,98.3,0.711,"37.04",56181069.51,52702493.01,22013.21,"SP"
277,"Jaboticabal",63258,61,4169,14817,2105,680,3820,2468832,139284,70,3524303,706.602,71821,101.64,97.9,0.778,"9.6",477586939.32,499049193.8,46151.86,"SP"
278,"Jacareí",20730,NA,1000,180,40,500,180,74000,49000,NA,3524402,464.272,240275,517.53,98.3,0.777,"9.33",1414823412.52,1485224136,67874.93,"SP"
279,"Jaci",7980,15,390,4950,460,20,512,568000,4450,NA,3524501,145.133,7613,52.46,97.7,0.723,"-",51758652.37,44763217.29,92434.87,"SP"
280,"Jacupiranga",7000,1350,300,700,50,100,NA,6000,4000,NA,3524600,704.189,16097,22.86,97.4,0.717,"5.52",104229603.58,100672013.4,29651.56,"SP"
281,"Jaguariúna",3300,NA,1430,NA,NA,370,150,90000,3000,NA,3524709,141.391,59347,419.74,98,0.784,"8.96",685942950.75,648640411.5,233328.91,"SP"
282,"Jales",421039,NA,7395,17357,4043,244,6563,125537,43361,NA,3524808,368.574,48776,132.34,98.9,0.776,"2",273795662.18,290969820.8,40212.72,"SP"
283,"Jambeiro",14631,NA,280,40000,7000,15,35,8000,5000,NA,3524907,184.413,6397,34.69,97.7,0.756,"-",62841358.64,57840987,51684.83,"SP"
284,"Jandira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3525003,17.449,118045,6765.14,96.9,0.76,"13.69",500164611.45,588879132.3,38426.42,"SP"
285,"Jardinópolis",8000,10,300,1400,120,50,490,120000,30000,NA,3525102,501.87,45282,90.23,97.1,0.735,"11.83",255382527.65,251788026.7,34708.42,"SP"
286,"Jarinu",4640,NA,256,1320,223,905,3290,15850,2530,NA,3525201,207.549,37535,180.85,98.2,0.733,"16.59",231962801.92,211588533,96153.71,"SP"
287,"Jaú",102289,2650,3174,7335,819,313,2219,4477971,337482,NA,3525300,687.103,133497,194.29,97.8,0.778,"6.08",649374970.04,637236674.4,36376.16,"SP"
288,"Jeriquara",1500,NA,160,470,100,38,330,193000,NA,NA,3525409,141.971,3863,27.21,98,0.703,"-",37567208.4,35953339.2,53750.36,"SP"
289,"Joanópolis",21000,250,2000,1200,120,350,1000,13000,1200,600,3525508,374.293,12815,34.24,95.8,0.699,"8.2",76755649.69,72162023.85,19442.33,"SP"
290,"João Ramalho",18109,NA,375,742,138,33,200,670460,654930,NA,3525607,415.452,4371,10.52,99.4,0.741,"-",43056966.15,40378149.51,32483.14,"SP"
291,"José Bonifácio",63500,310,1160,4650,1450,139,2350,1290300,32100,NA,3525706,860.2,36633,42.59,99,0.777,"11.85",193097468.77,179870011.5,36644.42,"SP"
292,"Júlio Mesquita",9611,NA,420,NA,NA,NA,NA,48,20,NA,3525805,128.183,4254,33.19,97.7,0.716,"17.86",32954115.42,33808687.26,12197.96,"SP"
293,"Jumirim",10000,60,153,NA,NA,41,138,1700000,NA,NA,3525854,56.685,3056,53.91,99.2,0.741,"-",40486608.92,41537342.38,61724.71,"SP"
294,"Jundiaí",14237,NA,2300,1849,238,1441,885,345870,12853,NA,3525904,431.204,443221,1027.87,98.2,0.822,"10.65",3476557893.01,3544626740,135081.2,"SP"
295,"Junqueirópolis",33000,100,500,650,170,100,150,6900,5000,NA,3526001,582.565,20448,35.1,96.8,0.745,"10.26",122212861.81,113442291.3,38510.78,"SP"
296,"Juquiá",6750,1190,250,300,140,50,400,5900,5400,NA,3526100,812.799,17154,21.1,97.7,0.7,"19.01",97268828.47,93175140.04,19673.56,"SP"
297,"Juquitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526209,522.169,27404,52.48,98.5,0.709,"23.19",146037197.77,145482633.8,18025.29,"SP"
298,"Lagoinha",22050,48,710,620,67,99,171,14075,3910,NA,3526308,255.472,5083,19.9,99,0.693,"25.64",41674138.75,37543235.76,15150.97,"SP"
299,"Laranjal Paulista",41472,115,243,5100,410,79,73,797011,NA,NA,3526407,384.274,26261,68.34,98.1,0.729,"2.99",172127126.46,171589181.5,48579.92,"SP"
300,"Lavínia",47785,13,912,480,50,38,1330,11000,10000,NA,3526506,537.675,9689,18.02,98.6,0.721,"-",60386988.32,54838499.13,14696.45,"SP"
301,"Lavrinhas",10600,238,203,250,62,48,145,1400,620,NA,3526605,167.067,7171,42.92,98.5,0.729,"10.31",43985071.64,43063773.36,18111.28,"SP"
302,"Leme",2400,NA,250,28550,1950,NA,400,77000,3800,NA,3526704,402.871,98161,243.65,97.7,0.744,"11.82",562660274.98,526866937.9,38964.09,"SP"
303,"Lençóis Paulista",4500,5,550,200,40,70,600,44700,1150,NA,3526803,809.541,66505,82.15,99,0.764,"9.67",482704619.48,460488506.5,70818.58,"SP"
304,"Limeira",33598,267,2368,46585,3629,304,3708,772457,222030,NA,3526902,580.711,291869,502.61,97.7,0.775,"12.6",1738527698.71,1782064378,51678.31,"SP"
305,"Lindóia",3492,21,110,277,27,NA,100,144343,4500,NA,3527009,48.756,7014,143.86,97.4,0.742,"-",61686301.95,61073730.81,30018.14,"SP"
306,"Lins",208777,537,4789,6355,1633,658,4406,171763,54164,NA,3527108,570.058,74779,131.18,98.4,0.786,"11.29",375836761.06,380470216.6,85642.71,"SP"
307,"Lorena",31038,85,1000,450,110,39,750,643078,420000,NA,3527207,414.16,84855,204.88,97.2,0.766,"14.59",383647462.89,403570667.3,43299.19,"SP"
308,"Lourdes",7761,NA,40,NA,NA,NA,110,112400,NA,NA,3527256,113.94,1950,17.11,98.4,0.742,"-",29312120.95,28805689.51,18818.34,"SP"
309,"Louveira",1200,NA,250,200,30,75,210,190000,9800,NA,3527306,55.738,51847,930.19,97.3,0.777,"9.85",680192719.06,720214435.4,385773.53,"SP"
310,"Lucélia",32430,38,440,365,48,68,430,255290,187350,NA,3527405,314.81,20061,63.72,99.4,0.752,"23.26",102326100.77,95908188,26531.25,"SP"
311,"Lucianópolis",8800,NA,400,25,5,NA,150,1000,400,NA,3527504,189.536,2372,12.51,99.1,0.733,"-",29823895.49,26815998.49,29214.5,"SP"
312,"Luís Antônio",8000,NA,300,300,60,100,1000,5000,3000,NA,3527603,598.257,12265,20.5,99.4,0.731,"-",126178670.04,109773381.2,99603.69,"SP"
313,"Luiziânia",10598,1,249,400,142,NA,356,1873,815,NA,3527702,166.576,4701,28.22,92.8,0.702,"-",35799899.02,32823698.35,15851.42,"SP"
314,"Lupércio",11437,NA,115,23,NA,NA,29,NA,NA,NA,3527801,155.171,3981,25.66,94.5,0.724,"-",31267186.21,26125545.45,21340.47,"SP"
315,"Lutécia",35500,NA,265,300,56,60,40,2450,660,NA,3527900,475.226,2661,5.6,93.7,0.72,"50",35270088,32193765.6,38571.53,"SP"
316,"Macatuba",826,27,75,195,25,NA,NA,1900,110,NA,3528007,224.514,16829,74.96,99.3,0.77,"12.42",128156917.26,129357781.2,37292.64,"SP"
317,"Macaubal",26580,15,529,3860,410,21,360,1120000,2980,NA,3528106,248.087,7481,30.15,97.9,0.743,"-",46088119.31,45707335.01,24094.91,"SP"
318,"Macedônia",33743,NA,568,1940,740,5,1108,59200,4800,NA,3528205,327.567,3963,12.1,99.3,0.74,"-",37885116.6,32857712.33,24669.23,"SP"
319,"Magda",12500,NA,295,385,80,47,175,2850,735,NA,3528304,312.282,3165,10.14,96.5,0.753,"38.46",39632169.17,38300158.54,33742.07,"SP"
320,"Mairinque",3150,NA,880,810,150,32,115,252712,245412,NA,3528403,210.149,50027,238.05,96.9,0.743,"10.29",252377603.77,258429491.1,56474.15,"SP"
321,"Mairiporã",187,NA,50,40,NA,40,20,1179,1061,20000,3528502,320.697,93853,292.65,98.1,0.788,"10.54",528198255.86,563933049.6,22076.24,"SP"
322,"Manduri",8221,7,250,410,40,30,472,3649,876,NA,3528601,229.046,9871,43.1,98.9,0.739,"-",58302631.53,48828820.07,29272.78,"SP"
323,"Marabá Paulista",101363,NA,1189,1680,314,180,1015,18300,6450,NA,3528700,919.519,4573,4.97,99,0.677,"-",42846010.66,43676508.18,25999.5,"SP"
324,"Maracaí",6400,NA,200,1200,225,45,540,10200,1500,NA,3528809,533.498,12673,23.75,98.3,0.771,"9.43",93300506.7,82252614.75,36775.73,"SP"
325,"Marapoama",1960,NA,135,250,23,30,325,135000,1200,NA,3528858,111.267,3292,29.59,99.4,0.752,"31.25",38927661.04,35921233.66,38648.5,"SP"
326,"Mariápolis",31852,8,864,475,62,18,277,6500,1345,NA,3528908,186.544,3513,18.83,97.5,0.718,"-",28957810.34,25357269.59,18663.17,"SP"
