"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
341,"Santa Inês",5568,NA,158,59,7,314,142,4105,1396,NA,2927903,379.27,10300,27.16,98.3,0.574,"29.7",73199391.6,68522925.96,7198.73,"BA"
342,"Santa Luzia",13606,NA,462,422,45,444,507,3480,365,NA,2928059,824.473,13896,16.85,92.5,0.556,"14.81",63384472.29,60165368.47,10098.66,"BA"
343,"Santa Maria da Vitória",796052,19,20553,58672,11404,4315,25522,706011,181653,NA,2928109,1984.91,38604,19.45,98.9,0.614,"21.1",180853356.36,186411935.9,15124.72,"BA"
344,"Santa Rita de Cássia",188374,NA,2303,4939,829,3587,5827,67647,16235,NA,2928406,6030.491,27390,4.54,97.7,0.605,"17.7",118990367.4,111492818.7,9998.2,"BA"
345,"Santa Terezinha",95130,NA,353,495,55,2037,2814,12644,3315,NA,2928505,719.257,10441,14.52,97.5,0.587,"7.63",59311085.38,54285945.36,9640.48,"BA"
346,"Santaluz",39459,NA,867,1055,165,29015,60589,31500,18850,225,2928000,1623.445,37834,23.3,97.5,0.598,"14.06",184767317.15,185394457.1,13851.52,"BA"
347,"Santana",95130,NA,2778,10779,1452,914,4070,70957,25879,NA,2928208,1909.353,24755,12.97,99.7,0.608,"11.03",116397506.06,101332960.6,12840.88,"BA"
348,"Santanópolis",7324,NA,760,1270,125,649,4670,29450,3645,NA,2928307,222.686,8716,39.14,99,0.592,"-",49767184.18,49312612.99,7662.32,"BA"
349,"Santo Amaro",18307,NA,434,415,85,100,353,533502,14270,818,2928604,494.502,56012,113.27,98.2,0.646,"16.82",226044373.37,215636783.5,18905.29,"BA"
350,"Santo Antônio de Jesus",240933,381,10892,18263,1911,6439,17437,6024460,358318,1996,2928703,261.74,103055,393.73,97.4,0.7,"17.03",392009750.31,356197644.8,23746.79,"BA"
351,"Santo Estêvão",12115,NA,824,3273,325,3674,9570,125218,13774,1028,2928802,360.334,52276,145.08,97.7,0.626,"10.9",259280324.44,224590509.7,17032.58,"BA"
352,"São Desidério",95067,34,2354,12917,1082,615,5485,65865,7862,NA,2928901,15156.712,32828,2.17,95.8,0.579,"12.01",421391480.66,366975723.3,168146.14,"BA"
353,"São Domingos",8435,NA,295,511,75,7565,16857,8430,5234,NA,2928950,289.963,8426,29.06,97.7,0.64,"21.28",39971202.67,46275455.72,9739.29,"BA"
354,"São Felipe",16866,4,556,615,56,263,842,20232,4245,NA,2929107,222.407,20283,91.2,99.7,0.616,"22.99",113481452.29,103969594.6,10071.81,"BA"
355,"São Félix",4995,NA,530,31,4,85,375,14750,1260,NA,2929008,103.226,11026,106.81,97.5,0.639,"32.52",71731828.43,67056072.7,11695.55,"BA"
356,"São Félix do Coribe",70998,NA,1387,2577,950,938,2399,41250,11450,NA,2929057,1751.671,15194,8.67,97.6,0.639,"16.95",86464810.53,84285101.81,15338.81,"BA"
357,"São Francisco do Conde",7357,NA,292,35,3,118,63,3191,2074,NA,2929206,269.715,38733,143.61,97.9,0.674,"18.56",922705674.03,981144718.6,321810.96,"BA"
358,"São Gabriel",13025,NA,577,2237,494,12179,20828,20140,6005,NA,2929255,1146.054,18600,16.23,97.1,0.592,"4.59",84227693.83,72764027.18,8139.76,"BA"
359,"São Gonçalo dos Campos",15207,9,1822,2125,305,1244,2001,1997304,41956,3325,2929305,294.768,39513,134.05,97.8,0.627,"9.2",145067031.23,141913198.2,30154.12,"BA"
360,"São José da Vitória",3020,NA,130,40,11,27,43,1890,260,NA,2929354,127.925,5315,41.55,97.3,0.546,"-",30797508.54,27852485.39,12061.38,"BA"
361,"São José do Jacuípe",19034,NA,309,632,83,1635,5110,13225,7962,NA,2929370,362.365,10187,28.11,98.5,0.552,"9.09",58686885.21,55295409.34,12014.8,"BA"
362,"São Miguel das Matas",12350,NA,595,413,54,37,392,73822,8859,NA,2929404,230.906,10334,44.75,98.7,0.593,"11.9",49909698.19,46192720.96,15046.12,"BA"
363,"São Sebastião do Passé",36631,3056,1489,700,124,255,2697,15653,4852,319,2929503,536.678,40958,76.32,97.7,0.657,"16.04",222362844.41,205689571.5,19080.47,"BA"
364,"Sapeaçu",8226,NA,330,47,7,NA,515,342679,260319,NA,2929602,131.218,17963,136.89,98.1,0.614,"4.78",131605465.19,123422894,12247.06,"BA"
365,"Sátiro Dias",25299,NA,1558,2321,354,779,3933,133649,9328,NA,2929701,949.223,16008,16.86,97.2,0.527,"24.04",146505762.89,124373069,14878.8,"BA"
366,"Saubara",220,4,46,62,13,13,50,1150,85,NA,2929750,166.428,11438,68.73,98.4,0.617,"21.74",64902429.09,71111759.85,12031.98,"BA"
367,"Saúde",13310,NA,362,932,137,136,669,16094,4350,NA,2929800,509.098,10478,20.58,97.1,0.549,"-",59157172.3,54618713.17,7948.36,"BA"
368,"Seabra",220317,11,10999,16694,2954,14072,16267,389399,161794,6573,2929909,2402.17,46160,19.22,98.1,0.635,"16.06",170569608.01,189789063.8,14103.88,"BA"
369,"Sebastião Laranjeiras",41178,NA,1128,4396,695,505,2705,27209,11700,NA,2930006,1984.511,9360,4.72,96.7,0.615,"23.26",52540413.7,49916878.74,9256.21,"BA"
370,"Senhor do Bonfim",180249,25,8438,11840,1705,103445,189710,210089,85019,6216,2930105,789.361,74523,94.41,98,0.666,"17.69",283612132.95,255744926.6,12512.82,"BA"
371,"Sento Sé",46490,NA,1749,2360,637,171345,169202,10372,4148,NA,2930204,11980.172,38154,3.18,97.5,0.585,"12.9",223214248.59,211892950.4,41541.36,"BA"
372,"Serra do Ramalho",103949,8,2962,15282,2110,3224,9739,22422,5715,NA,2930154,2340.684,34222,14.62,97.4,0.595,"11.07",167284154.37,156869954.2,13121.69,"BA"
373,"Serra Dourada",100918,NA,3012,15263,3100,869,2287,74990,12242,NA,2930303,1592.245,17066,10.72,98.8,0.608,"29.27",79268057.29,86415392.26,11590.91,"BA"
374,"Serra Preta",32987,NA,1215,375,83,2527,8119,27471,10164,NA,2930402,595.297,17996,30.23,98.1,0.566,"-",74894356.14,67257731.9,9506.26,"BA"
375,"Serrinha",363838,176,18346,47222,6368,149410,377536,1192775,385632,22462,2930501,583.314,80435,137.89,97.3,0.634,"13.21",326669759.28,323750551.2,13303.2,"BA"
376,"Serrolândia",13106,NA,265,1180,195,273,1418,39111,9640,NA,2930600,322.022,13335,41.41,98.8,0.59,"14.81",71296480.93,66112866.01,8781.78,"BA"
377,"Simões Filho",1812,59,434,6118,741,806,1401,8931,2322,NA,2930709,201.528,114559,568.45,95.9,0.675,"17.3",648334139.77,578555719.2,46196.74,"BA"
378,"Sítio do Mato",58102,86,2138,3631,551,1262,1839,30608,9488,NA,2930758,1627.806,13408,8.24,98.8,0.564,"10.2",78719366.98,78164280.96,9156.98,"BA"
379,"Sítio do Quinto",33064,NA,1615,1087,155,3791,20630,21351,9175,NA,2930766,684.089,14773,21.6,97.9,0.533,"18.87",65535355.72,58150485.63,10956.57,"BA"
380,"Sobradinho",3933,NA,1376,2409,610,42881,45981,11217,4486,NA,2930774,1355.972,25475,18.79,97.8,0.631,"25.06",133372318.23,130403982.8,36229.7,"BA"
381,"Souto Soares",3974,NA,850,3022,806,1500,1700,12000,6000,100,2930808,1026.634,17054,16.61,97.1,0.592,"37.91",79885785.92,80436080.99,7944.5,"BA"
382,"Tabocas do Brejo Velho",46337,NA,1214,2005,330,516,223,57500,11000,NA,2930907,1437.189,11979,8.34,98.2,0.584,"21.13",69896832.09,66123588.54,21439.63,"BA"
383,"Tanhaçu",34983,NA,1705,4248,1250,6565,7845,28432,8035,NA,2931004,1277.514,21006,16.44,98.2,0.577,"25.53",77222354.93,77969339.2,12431.64,"BA"
384,"Tanque Novo",13051,NA,1301,4364,761,1012,1760,46614,14450,NA,2931053,729.516,17158,23.52,98.4,0.599,"8.16",104792780.6,88578037.68,10442.62,"BA"
385,"Tanquinho",8583,74,267,336,43,3036,4342,6291,3164,NA,2931103,243.839,7717,31.65,96,0.597,"-",38440376.36,34245599.65,8402.92,"BA"
386,"Taperoá",895,10,101,378,45,35,52,11514,930,NA,2931202,454.081,18044,39.74,96.1,0.566,"12.2",100493254.64,94436081.17,10352.23,"BA"
387,"Tapiramutá",27475,NA,647,521,103,369,724,7096,1703,36,2931301,714.691,15818,22.13,95,0.594,"-",83118520.97,75169336.59,8789.96,"BA"
388,"Teixeira de Freitas",94293,152,2611,8254,1550,375,1089,68932,13786,NA,2931350,1165.622,145216,124.58,96.5,0.685,"11.9",658578912.77,607475595.6,17504.82,"BA"
389,"Teodoro Sampaio",19294,NA,1061,349,67,41,103,7716,1085,NA,2931400,244.613,7110,29.07,95.8,0.594,"-",40525551.47,41764383.25,24308.53,"BA"
390,"Teofilândia",14600,NA,2114,1258,200,3401,11380,49920,14450,NA,2931509,351.892,21176,60.18,96.8,0.566,"22.22",101348108.57,92568036.17,8462.37,"BA"
391,"Teolândia",1893,NA,181,406,49,NA,NA,14826,2300,NA,2931608,289.782,15332,52.91,90.5,0.555,"32.68",83417325.49,79226336.71,14358.22,"BA"
392,"Terra Nova",18434,1751,660,86,12,NA,344,1870,56,NA,2931707,193.241,10798,55.88,96.7,0.578,"54.95",57255724.1,52466003.64,13089.85,"BA"
393,"Tremedal",38351,NA,1564,5625,1135,4133,4176,42211,13508,NA,2931806,2010.316,16296,8.11,96.6,0.528,"12.42",75448723.88,76706492.62,8360.65,"BA"
394,"Tucano",59323,NA,1935,6167,870,25722,95982,74341,53567,NA,2931905,2198.237,48736,22.17,98.2,0.579,"14.57",213377908.23,217893352.6,10705.98,"BA"
395,"Uauá",6879,NA,895,875,140,209509,223198,40110,34461,NA,2932002,3060.116,24665,8.06,97.3,0.605,"19.84",131640385.57,123505472.8,9798.34,"BA"
396,"Ubaíra",23244,114,1026,49,10,166,415,25396,9904,NA,2932101,659.08,18626,28.26,97.8,0.582,"23.26",89763123.54,82555254.22,11544.35,"BA"
397,"Ubaitaba",7350,NA,125,77,10,NA,61,1207,374,NA,2932200,181.102,17596,97.16,95.8,0.611,"37.19",90723003.37,87649261.08,13137.19,"BA"
398,"Ubatã",3983,2,351,56,5,77,330,741,148,NA,2932309,177.643,16094,90.6,94.5,0.593,"17.75",86989219.45,82004853.34,8148.97,"BA"
399,"Uibaí",5191,NA,323,4095,835,3216,11719,15285,5683,NA,2932408,545.298,13432,24.63,97.7,0.617,"-",57934752.85,53061837.5,12659.64,"BA"
400,"Umburanas",7894,NA,133,289,60,2255,3145,6173,2901,NA,2932457,1775.633,13642,7.68,95.7,0.515,"38.76",74794288.64,70201275.91,13434.87,"BA"
401,"Una",7115,NA,426,414,70,330,204,6013,1203,NA,2932507,1126.733,18131,16.09,96.8,0.56,"20.41",107889281.77,111545422.4,18605.54,"BA"
402,"Urandi",28098,19,1177,4210,595,1392,3365,57899,11001,NA,2932606,902.402,15355,17.02,98.1,0.598,"18.18",82299806.68,75844673.67,11987.35,"BA"
403,"Uruçuca",2800,163,171,256,29,NA,73,4623,1479,NA,2932705,510.098,21420,41.99,95.8,0.616,"10.99",98114266.25,97063956.1,14575.09,"BA"
404,"Utinga",20375,NA,796,967,133,443,717,9539,2099,NA,2932804,633.76,16277,25.68,96.9,0.59,"15",89628028.31,67988948.41,9620.61,"BA"
405,"Valença",23636,50,1761,5257,593,484,1851,132763,22146,2496,2932903,1123.975,85655,76.21,97.1,0.623,"21.01",339720936.97,331270062.4,17784.63,"BA"
406,"Valente",7710,NA,385,1075,205,21313,52664,23400,14585,150,2933000,394.877,24362,61.7,98.7,0.637,"15.04",122869573.08,116678341,9237.34,"BA"
407,"Várzea da Roça",19771,NA,1463,3103,423,1769,5511,13907,5841,NA,2933059,468.407,13800,29.46,97.9,0.539,"33.33",70676067.21,64178915.05,7937.78,"BA"
408,"Várzea do Poço",12603,NA,516,745,135,274,1410,16896,8955,NA,2933109,206.478,8101,39.23,98.8,0.575,"-",42413924.88,38606247.05,12564.78,"BA"
409,"Várzea Nova",13118,3,192,1269,168,4674,7351,13603,5713,NA,2933158,1225.892,13377,10.91,95.9,0.555,"22.35",65530438.74,63107470.21,18469.87,"BA"
410,"Varzedo",14294,3,668,55,NA,117,542,1796680,7967,NA,2933174,221.399,9913,44.77,97.9,0.586,"-",50611998.83,43538466.5,15487.45,"BA"
411,"Vera Cruz",180,NA,128,NA,NA,35,170,3090,750,NA,2933208,297.537,42529,142.94,99.3,0.645,"12.27",185156130.06,179369074.8,13641.18,"BA"
412,"Vereda",80104,560,922,1429,311,70,501,10765,1077,NA,2933257,782.159,6003,7.67,98.1,0.577,"36.14",44155845.16,40709075.7,15186.69,"BA"
413,"Vitória da Conquista",740468,777,30181,44308,6937,65165,70767,2965696,282897,4618,2933307,3254.186,370879,113.97,96.8,0.678,"15.97",1308911124.11,1236420969,23907.93,"BA"
414,"Wagner",5494,NA,408,263,65,179,1416,17222,7233,NA,2933406,522.37,9503,18.19,96.6,0.587,"-",40029225.13,36350867.87,9591.73,"BA"
415,"Wanderley",144749,9,929,887,171,1787,1567,41655,13088,NA,2933455,2920.579,12968,4.44,96.1,0.6,"-",47142850.79,71260578.11,13835.65,"BA"
416,"Wenceslau Guimarães",8503,NA,310,679,137,NA,49,20572,4937,NA,2933505,655.057,24474,37.36,94.6,0.544,"14.76",119317455.05,109889224.4,15896.95,"BA"
417,"Xique-Xique",24339,19,950,3146,707,13708,10834,27970,9427,NA,2933604,5079.662,44757,8.81,96.9,0.585,"22.36",218529967.44,208216818.7,9904.22,"BA"
