"X","NM_MUN","Bovino","Bubalino","Equino","Suinos","Suino_Matrizes","Caprino","Ovino","Galinaceos","Galinaceos_Galinhas","Codornas","Codigo","Área_km2","Pop_residente","Densi_demo","Escolarizacao","IDHM","Mort_inf","Tot_receita_bruta","Tot_despesas_brutas","PIB_cap","SIGLA_UF"
176,"Jardim Alegre",25832,NA,466,1808,300,51,954,731821,18000,NA,4112504,413.386,12004,29.04,98.1,0.689,"7.09",76417632.98,61779527.76,33805.27,"PR"
177,"Jardim Olinda",7265,NA,170,330,33,NA,215,582000,1050,NA,4112603,128.515,1343,10.45,97.5,0.682,"-",36469363.48,26454979.97,43584.29,"PR"
178,"Jataizinho",9609,NA,332,205,20,28,226,308034,420,NA,4112702,159.178,11813,74.21,97.9,0.687,"6.54",62525248.19,67150854.18,22283.34,"PR"
179,"Jesuítas",10022,NA,28,50085,5992,103,461,3420943,132750,NA,4112751,247.496,10506,42.45,97.6,0.705,"20.62",67877200.13,53803783.64,53568.47,"PR"
180,"Joaquim Távora",39970,49,690,6001,370,16,720,2904435,3205,NA,4112801,289.173,11945,41.31,97.4,0.7,"16.76",78778832.57,73136745.81,56092.66,"PR"
181,"Jundiaí do Sul",34588,43,528,190,30,14,355,173992,2590,NA,4112900,320.816,3333,10.39,99,0.688,"29.41",34965258.95,39597325.96,39430.86,"PR"
182,"Juranda",2628,NA,98,695,138,26,175,457000,2250,NA,4112959,354.364,7771,21.93,98.2,0.708,"11.24",59324744.33,46381091.89,60870.69,"PR"
183,"Jussara",1180,2,45,221,35,9,103,1900000,875,NA,4113007,210.869,6690,31.73,97,0.718,"62.5",71283225.84,59766841.56,57314.41,"PR"
184,"Kaloré",7258,NA,105,798,79,25,140,278810,4976,NA,4113106,193.299,4582,23.7,95.9,0.721,"-",38075423.72,35005501.14,41457.2,"PR"
185,"Lapa",40767,205,3493,19074,1305,542,6249,1401800,371600,NA,4113205,2093.859,45003,21.49,98.8,0.706,"16.89",295153709.64,249591199.4,58401.14,"PR"
186,"Laranjal",78033,NA,1590,2600,250,530,1750,21000,3850,NA,4113254,559.439,5600,10.01,97.2,0.585,"-",50310139.08,47943576.05,19763.62,"PR"
187,"Laranjeiras do Sul",51200,38,800,60800,5518,560,2800,173400,47000,4000,4113304,673.688,32227,47.84,96.3,0.706,"7.78",181321800.04,174184250,31951.5,"PR"
188,"Leópolis",17946,52,518,570,100,28,410,312776,50000,60,4113403,344.918,3752,10.88,98.8,0.707,"-",42229330.68,36802464.03,58364.13,"PR"
189,"Lidianópolis",9148,1,168,170,30,47,320,213725,30000,NA,4113429,151.456,3938,26,99.4,0.68,"-",36806063.33,30573783.67,39839.41,"PR"
190,"Lindoeste",31149,3,723,2410,250,55,919,1310000,35980,790,4113452,347.093,5175,14.91,98.9,0.666,"23.26",39215695.45,36504713.21,44761.21,"PR"
191,"Loanda",88144,NA,1400,1300,160,350,2200,489180,5160,NA,4113502,722.496,23225,32.15,97.9,0.725,"24.46",145524383.51,133427692.5,29837.55,"PR"
192,"Lobato",8866,NA,270,580,152,30,305,7e+05,1800,NA,4113601,240.904,4601,19.1,98.8,0.744,"51.28",46171242.55,42624582.85,44449.25,"PR"
193,"Londrina",74192,242,4000,13740,1315,695,6349,6871612,305022,NA,4113700,1652.569,555965,336.42,97.3,0.778,"11.77",3210822530.55,3512362840,40636.89,"PR"
194,"Luiziana",34665,NA,492,1139,109,36,844,80977,1450,NA,4113734,916.839,6690,7.3,98.1,0.668,"-",77019022.29,58026744.63,75776.65,"PR"
195,"Lunardelli",9796,NA,213,481,12,59,732,386704,29700,NA,4113759,199.213,4872,24.46,98.5,0.69,"-",36397758.99,33620197.89,30292.4,"PR"
196,"Lupionópolis",7216,NA,293,610,74,50,348,232000,1300,NA,4113809,121.066,4813,39.76,98.5,0.71,"-",38140857.21,35401772.81,26466.49,"PR"
197,"Mallet",4366,10,551,6110,240,51,1572,140765,37000,NA,4113908,760.224,13428,17.66,98.5,0.708,"12.5",85159562.77,77905012.69,55371.69,"PR"
198,"Mamborê",7928,NA,320,15569,1500,131,1850,1080000,1980,NA,4114005,788.061,13452,17.07,98.8,0.719,"7.19",102387617.24,85379408.14,61489.61,"PR"
199,"Mandaguaçu",7928,NA,347,1201,157,49,816,3810567,533979,NA,4114104,294.019,31457,106.99,96.8,0.718,"7.5",139344006.74,125070695.7,29426.09,"PR"
200,"Mandaguari",26422,143,826,1282,266,135,1320,3406552,468652,NA,4114203,335.814,36716,109.33,98.7,0.751,"11.21",196759117.7,190460065.1,53014.37,"PR"
201,"Mandirituba",2847,NA,471,3006,300,91,897,1420000,74500,NA,4114302,379.179,27439,72.36,94.7,0.655,"2.77",147861739.32,132759593.4,23966.47,"PR"
202,"Manfrinópolis",22049,58,321,7500,430,181,1081,795000,45000,50,4114351,215.779,2770,12.84,98.3,0.645,"-",38058674.85,29209924.72,33366.74,"PR"
203,"Mangueirinha",41616,NA,660,15311,2361,184,2624,81729,17368,NA,4114401,1055.458,16603,15.73,97.6,0.688,"4.33",161490952.14,139845034,107007.02,"PR"
204,"Manoel Ribas",37442,30,465,10700,950,205,1420,290000,15300,420,4114500,571.135,14240,24.93,95.6,0.716,"13.51",78890357.78,68515371.29,39322.07,"PR"
205,"Marechal Cândido Rondon",35603,44,462,590000,44704,580,2929,6081419,71000,NA,4114609,745.748,55836,74.87,98.5,0.774,"5.46",394042306.83,353558400.7,54115.26,"PR"
206,"Maria Helena",60155,5,930,1350,260,75,1650,465610,53000,NA,4114708,486.224,5865,12.06,97.8,0.703,"-",47581666.51,46229893.72,24040.1,"PR"
207,"Marialva",11513,71,590,1302,230,92,1418,1295676,10200,NA,4114807,475.564,41851,88,99.2,0.735,"8.94",260163408.37,236185824.1,73526.3,"PR"
208,"Marilândia do Sul",8651,NA,345,600,60,35,150,922093,3271,NA,4114906,384.424,8677,22.57,98.7,0.691,"9.8",58134735.56,53334832.34,53048.12,"PR"
209,"Marilena",23278,35,488,1495,81,72,698,609859,275556,NA,4115002,232.363,7253,31.21,98.5,0.681,"32.61",50752372.01,44802210.35,24602.47,"PR"
210,"Mariluz",14591,NA,285,1800,265,300,750,235000,6400,NA,4115101,433.17,9847,22.73,99.1,0.639,"17.54",64787637.64,62639026.31,27537.3,"PR"
211,"Maringá",44756,220,2572,6784,1414,494,5036,6047731,667872,1721,4115200,487.012,409657,841.16,98.4,0.808,"6.45",2843955756.26,2511012842,51908.79,"PR"
212,"Mariópolis",5765,9,213,3926,1326,141,1568,483423,365682,NA,4115309,230.365,6371,27.66,97.5,0.698,"43.48",75970046.17,66106850.01,66104.97,"PR"
213,"Maripá",6876,NA,41,94270,2786,750,1000,2710792,10000,NA,4115358,283.793,6555,23.1,99.6,0.758,"-",68467791.36,56795229.42,85964.22,"PR"
214,"Marmeleiro",16603,NA,511,15410,2127,380,2545,1179000,260000,550,4115408,387.612,15901,41.02,98.1,0.722,"4.72",90012744.58,74907294.37,44085.52,"PR"
215,"Marquinho",57200,100,1200,2480,720,900,700,39755,7656,NA,4115457,503.858,4504,8.94,99.4,0.614,"-",49280360.36,40777376.46,26024.98,"PR"
216,"Marumbi",11374,73,260,580,78,45,580,486410,1817,NA,4115507,208.47,4699,22.54,97.1,0.721,"15.87",39174829.92,32662062.98,22126.59,"PR"
217,"Matelândia",27200,NA,410,59200,2400,310,2400,3900000,320000,810,4115606,639.746,18450,28.84,98.8,0.725,"3.86",142603393.3,112401558.7,60024.71,"PR"
218,"Matinhos",5,38,53,18,6,4,109,756,681,NA,4115705,117.899,39259,332.99,98.7,0.743,"7.86",286569568.1,264277241.7,24992.19,"PR"
219,"Mato Rico",29830,NA,720,1630,130,620,1080,43400,5600,NA,4115739,394.533,3267,8.28,97.1,0.632,"34.48",46102665.39,39679377.23,39211.07,"PR"
220,"Mauá da Serra",3091,59,120,1100,88,40,450,87843,1611,NA,4115754,108.324,9383,86.62,98.6,0.652,"23.81",68842639.93,54132063.1,33993.16,"PR"
221,"Medianeira",25500,NA,310,133000,10200,305,3200,3200000,115000,2000,4115804,328.732,54369,165.39,98.7,0.763,"6.49",315921963.1,280988764.6,52026.64,"PR"
222,"Mercedes",10488,NA,180,56433,6618,815,1291,2430510,10000,NA,4115853,197.136,5931,30.09,99.6,0.74,"-",71895349.09,64156816.52,49534.82,"PR"
223,"Mirador",13298,NA,225,1280,250,10,260,294000,202000,NA,4115903,221.708,2238,10.09,97.2,0.68,"-",29534930.68,25730289.08,58094.56,"PR"
224,"Miraselva",5257,NA,154,138,16,35,182,615200,1080,NA,4116000,90.294,1966,21.77,99.6,0.748,"-",1255153.37,24177468.49,29302.32,"PR"
225,"Missal",23450,1,220,152000,5240,310,1470,1900000,91200,810,4116059,324.397,11064,34.11,97.5,0.711,"8.13",128008689.83,110615747,43570.31,"PR"
226,"Moreira Sales",28274,10,672,1491,422,45,614,9e+05,237000,NA,4116109,353.772,11175,31.59,98.3,0.675,"-",83648459.44,72733105.42,25586.92,"PR"
227,"Morretes",1482,333,121,202,60,8,116,4217,3795,NA,4116208,684.58,18309,26.74,96.6,0.686,"14.71",78183752.02,78563407.18,23612.37,"PR"
228,"Munhoz de Melo",10891,NA,210,550,75,130,350,3901274,1260,NA,4116307,137.018,3951,28.84,98.4,0.726,"-",48807300.55,39046596.75,33946.78,"PR"
229,"Nossa Senhora das Graças",12001,27,225,570,95,16,160,517160,1400,NA,4116406,185.769,3669,19.75,97.1,0.709,"17.86",37306095.8,32428300.07,24826.1,"PR"
230,"Nova Aliança do Ivaí",15200,NA,115,420,50,15,690,152000,1000,NA,4116505,131.272,1323,10.08,97.5,0.717,"-",26755178.68,21485478.66,33292.16,"PR"
231,"Nova América da Colina",5744,NA,165,58,NA,29,89,35000,950,NA,4116604,129.476,3280,25.33,97.8,0.698,"-",21514740.37,1,28507.42,"PR"
232,"Nova Aurora",11453,25,220,53501,580,135,1605,5978012,368353,596,4116703,470.642,13765,29.25,95.8,0.733,"6.49",112235474.74,103129960.2,80918.59,"PR"
233,"Nova Cantu",39377,NA,625,1677,238,40,734,495000,3600,NA,4116802,555.488,6790,12.22,96.8,0.658,"30",51290027.7,47151939.89,72116.33,"PR"
234,"Nova Esperança",33337,5,651,2421,421,21,1450,2016000,109500,NA,4116901,401.587,26585,66.2,98.7,0.722,"13.2",152879434.61,143122951,33612.53,"PR"
235,"Nova Esperança do Sudoeste",28671,NA,159,13560,126,4,571,1118000,79500,270,4116950,208.472,5597,26.85,98.6,0.714,"-",52346892.85,43017154.42,32869.52,"PR"
236,"Nova Fátima",12456,NA,418,32,NA,NA,337,650607,24000,NA,4117008,283.423,7225,25.49,99.3,0.688,"13.7",50505885.35,42532645.75,38786.71,"PR"
237,"Nova Laranjeiras",107700,56,2400,24960,4400,2000,5000,284960,35000,NA,4117057,1210.205,12074,9.98,95.5,0.642,"20.62",74186178.12,59828736.46,26898.21,"PR"
238,"Nova Londrina",29399,NA,595,1900,121,63,1700,331373,96002,NA,4117107,269.389,12923,47.97,98.6,0.758,"16.67",91436146.97,79661729.38,33588.39,"PR"
239,"Nova Olímpia",16155,31,335,620,100,15,375,527869,1150,NA,4117206,136.347,5833,42.78,98.8,0.71,"16.39",52151727.65,48185148.51,18682.89,"PR"
240,"Nova Prata do Iguaçu",24987,6,183,1912,630,224,992,3122345,678765,630,4117255,352.565,12699,36.02,97.9,0.716,"-",84575269.33,81125258.64,46729.6,"PR"
241,"Nova Santa Bárbara",729,NA,26,71,NA,21,297,1390,1000,NA,4117214,76.887,4184,54.42,97.6,0.68,"18.87",37185779.69,31017670.07,25733.07,"PR"
242,"Nova Santa Rosa",9070,NA,26,216750,12624,600,1435,2064075,8900,NA,4117222,204.665,8322,40.66,99.5,0.731,"-",74256863.59,64661677.1,52914.12,"PR"
243,"Nova Tebas",58800,251,878,845,95,70,1200,31000,8500,NA,4117271,545.686,6848,12.55,97.5,0.651,"22.47",62427416.11,53757406.98,36140.29,"PR"
244,"Novo Itacolomi",18082,35,405,470,112,50,520,1125126,963,NA,4117297,161.411,3125,19.36,97.9,0.71,"27.03",41050543.05,33009596.57,32234.85,"PR"
245,"Ortigueira",153100,545,4224,5002,1400,732,6286,240000,134500,NA,4117305,2429.52,24192,9.96,95.1,0.609,"29.59",262115586.92,283145687.1,125166.19,"PR"
246,"Ourizona",710,NA,85,348,52,32,165,353500,3150,NA,4117404,176.457,3187,18.06,96.9,0.72,"26.32",42406345.88,31771080.74,48701.95,"PR"
247,"Ouro Verde do Oeste",19703,42,443,76441,7432,100,2200,1702022,70000,NA,4117453,293.042,6785,23.15,98.8,0.709,"11.49",55295248.2,44229254.57,52789.8,"PR"
248,"Paiçandu",1230,NA,134,507,111,149,376,214600,2680,NA,4117503,171.379,45962,268.19,97.2,0.716,"11.65",168361580.77,150774179.8,25035.43,"PR"
249,"Palmas",161207,283,4604,48199,8128,1608,20597,929616,182104,557,4117602,1557.903,48247,30.97,92.8,0.66,"18.5",204082502.57,196412984.5,30790.74,"PR"
250,"Palmeira",28733,NA,1810,23199,2796,232,4832,2497718,1210,NA,4117701,1470.072,33855,23.03,95.5,0.718,"8.62",224628428.17,219715909.9,48142.63,"PR"
251,"Palmital",108935,45,2300,5500,530,700,3700,60200,7300,NA,4117800,817.647,13033,15.94,97,0.639,"12.58",88199847.03,78935920.54,25939.77,"PR"
252,"Palotina",7989,NA,380,66624,6350,900,3610,7338424,242315,NA,4117909,651.238,35011,53.76,99.4,0.768,"9.29",315104501.46,279310786.7,86939.78,"PR"
253,"Paraíso do Norte",6633,NA,450,1060,80,NA,570,4100,1100,NA,4118006,204.564,13245,64.75,97.7,0.746,"-",91288838.16,78409132.17,26547.42,"PR"
254,"Paranacity",6908,NA,195,650,64,21,153,248800,57800,NA,4118105,348.631,9557,27.41,99,0.717,"-",59046593.86,54940117.03,27859.98,"PR"
255,"Paranaguá",4580,2838,618,1506,331,113,623,28350,25516,NA,4118204,822.838,145829,177.23,98,0.75,"10.38",1020102407.61,874275476,86717.02,"PR"
256,"Paranapoema",11633,NA,148,160,33,NA,330,570,280,NA,4118303,175.875,2398,13.63,98.5,0.709,"-",33895815.91,27423669.31,28083.2,"PR"
257,"Paranavaí",954221,106,20394,37608,3258,1728,27307,14642393,1667701,NA,4118402,1202.266,92001,76.52,98.7,0.763,"15.86",496642673.71,432701812.1,35548.61,"PR"
258,"Pato Bragado",6837,NA,35,108922,4240,215,402,1637198,268000,NA,4118451,135.6,5733,42.28,100,0.747,"16.67",86972419.76,72854448.82,42312.81,"PR"
259,"Pato Branco",182673,128,2771,98577,20969,1693,12272,19786152,1858828,8162,4118501,539.087,91836,170.35,98.7,0.782,"7.53",611475228.67,591347591.7,53648.87,"PR"
260,"Paula Freitas",4500,6,290,8100,360,160,2000,25000,7300,200,4118600,421.409,5666,13.45,98,0.717,"31.75",48274309.18,41654724.01,74045.21,"PR"
261,"Paulo Frontin",4504,NA,235,7231,1600,43,655,35000,30000,300,4118709,363.351,6343,17.46,99.4,0.708,"-",52746470.84,44813199.72,53483.78,"PR"
262,"Peabiru",12718,NA,409,617,60,25,573,707000,68500,NA,4118808,468.594,13346,28.48,98,0.723,"37.27",81845917.38,74106781.55,32407.58,"PR"
263,"Perobal",27860,8,970,1650,290,125,580,941100,55000,NA,4118857,409.05,7189,17.57,98.1,0.713,"-",59390348.85,49875907.54,45512.01,"PR"
264,"Pérola",42387,2,500,1600,340,145,3400,850000,2300,NA,4118907,236.186,11878,50.29,99.4,0.7,"-",80838640.22,82150425.93,31537,"PR"
265,"Pérola d'Oeste",7998,NA,34,2456,543,36,272,753224,72542,450,4119004,205.279,6221,30.31,99.1,0.726,"-",57734050.56,48978794.53,38184.61,"PR"
266,"Piên",2000,NA,503,1650,250,95,700,670000,40000,NA,4119103,254.792,13655,53.59,97.5,0.694,"15.23",113233067.81,88547406.46,70453.65,"PR"
267,"Pinhais",480,NA,196,490,45,18,395,12300,4800,NA,4119152,60.869,127019,2086.76,97.2,0.751,"12.12",785819358.57,704444838.8,59079.55,"PR"
268,"Pinhal de São Bento",12338,NA,118,1471,205,37,523,106778,30618,270,4119251,97.463,2761,28.33,99.6,0.695,"-",31844469.77,25282878.49,29268.85,"PR"
269,"Pinhalão",7240,NA,169,8000,1650,400,1100,840000,6000,NA,4119202,220.625,6566,29.76,99.4,0.697,"-",44662931.69,41053695.78,39773.88,"PR"
270,"Pinhão",65640,910,3390,25100,2574,1150,6700,104500,31164,NA,4119301,2001.588,29886,14.93,96,0.654,"11.93",192150108.18,159837580.7,54851.08,"PR"
271,"Piraí do Sul",29722,144,1030,264136,8906,90,3653,4854744,191073,NA,4119400,1345.417,23651,17.58,97.5,0.708,"12.82",161022085.4,142587331.4,46229,"PR"
272,"Piraquara",2301,5,1832,116,46,95,1175,7700,5500,960,4119509,227.042,118730,522.94,96.5,0.7,"8.1",525301060.54,420755612.3,13213.37,"PR"
273,"Pitanga",371123,232,7650,37830,5700,3542,14480,263600,47350,420,4119608,1663.747,33567,20.18,99,0.702,"15.66",210703853.83,194747697.5,38430.52,"PR"
274,"Pitangueiras",1236,NA,58,1600,270,14,130,675300,51512,NA,4119657,123.229,3046,24.72,100,0.71,"34.48",32425340.99,28524228.53,36948.03,"PR"
275,"Planaltina do Paraná",41183,NA,910,1600,104,51,710,179958,2150,NA,4119707,356.192,4070,11.43,100,0.705,"30.3",40764552.63,38321356.99,24276.36,"PR"
276,"Planalto",24450,4,353,6856,538,96,757,829673,114990,1476,4119806,346.241,14374,41.51,99.8,0.706,"16",93922569.2,80410854.19,31778.1,"PR"
